44.30640;2.512;-4.000
44.64540;2.510;-4.000
47.35820;2.507;-4.000
49.26700;2.504;-4.000
51.36780;2.501;-4.000
51.45500;2.504;-4.000
51.89100;2.501;-4.000
54.85840;2.499;-4.000
57.94100;2.496;-4.000
61.64300;2.493;-4.000
65.06840;2.491;-4.000
68.53340;2.488;-4.000
70.94540;2.485;-4.000
74.56520;2.482;-4.000
74.63600;2.485;-4.000
75.49880;2.482;-4.000
79.30420;2.480;-4.000
83.25540;2.477;-4.000
83.40020;2.480;-4.000
84.37480;2.477;-4.000
87.91700;2.474;-4.000
87.96600;2.477;-4.000
89.04480;2.474;-4.000
93.80080;2.472;-4.000
100.36100;2.469;-4.000
106.35860;2.466;-4.000
109.96580;2.463;-4.000
110.01680;2.466;-4.000
111.98460;2.463;-4.000
113.16540;2.466;-4.000
113.30440;2.463;-4.000
118.20740;2.461;-4.000
124.01860;2.458;-4.000
124.05580;2.461;-4.000
124.88620;2.458;-4.000
124.97680;2.461;-4.000
126.71580;2.458;-4.000
134.36160;2.455;-4.000
138.75120;2.453;-4.000
138.80860;2.455;-4.000
140.74420;2.453;-4.000
146.09240;2.450;-4.000
146.13420;2.453;-4.000
148.19420;2.450;-4.000
148.92180;2.453;-4.000
149.10480;2.450;-4.000
156.45900;2.447;-4.000
167.33740;2.444;-4.000
174.71460;2.442;-4.000
174.75920;2.444;-4.000
175.17540;2.442;-4.000
175.97300;2.444;-4.000
177.26000;2.442;-4.000
185.29120;2.439;-4.000
185.39460;2.442;-4.000
185.79780;2.439;-4.000
185.91560;2.442;-4.000
186.11580;2.439;-4.000
186.18640;2.442;-4.000
187.45380;2.439;-4.000
197.70120;2.436;-4.000
197.75500;2.439;-4.000
198.84000;2.436;-4.000
209.22440;2.434;-4.000
209.26340;2.436;-4.000
209.92100;2.434;-4.000
209.97380;2.436;-4.000
210.60460;2.434;-4.000
210.68900;2.436;-4.000
210.87840;2.434;-4.000
211.39540;2.436;-4.000
212.63160;2.434;-4.000
213.82420;2.436;-4.000
213.85840;2.434;-4.000
214.57140;2.436;-4.000
214.63100;2.434;-4.000
225.52180;2.431;-4.000
238.03980;2.428;-4.000
238.08600;2.431;-4.000
238.29620;2.428;-4.000
239.34200;2.431;-4.000
241.01760;2.428;-4.000
244.66100;2.431;-4.000
244.70040;2.428;-4.000
255.52960;2.425;-4.000
267.91200;2.423;-4.000
267.96040;2.425;-4.000
270.57140;2.423;-4.000
282.65960;2.420;-4.000
282.69820;2.423;-4.000
286.53060;2.420;-4.000
